rsi_period,atr_period,atr_loose_multiplier,atr_strict_multiplier,final_value
8,9,2.75,0.0175,1348.3705809641951
8,9,2.75,0.02,1333.5335492373986
8,9,3.0,0.0075,1129.6371392458943
8,9,3.0,0.01,1185.274323381876
8,9,3.0,0.0125,1259.0027123876894
8,9,3.0,0.015,1222.2828306500148
8,9,3.0,0.0175,1332.529560732595
8,9,3.0,0.02,1324.3476962764582
8,10,1.75,0.0075,1174.809407313513
8,10,1.75,0.01,1206.763885168001
8,10,1.75,0.0125,1170.966898881478
8,10,1.75,0.015,1205.5687947703732
8,10,1.75,0.0175,1314.5249414964023
8,10,1.75,0.02,1298.8936116634166
8,10,2.0,0.0075,1136.560042973112
8,10,2.0,0.01,1174.2515368504603
8,10,2.0,0.0125,1300.460254626237
8,10,2.0,0.015,1224.9900485728208
8,10,2.0,0.0175,1309.4060292249355
8,10,2.0,0.02,1303.4170332053604
8,10,2.25,0.0075,1145.4752339980655
8,10,2.25,0.01,1162.3744635334644
8,10,2.25,0.0125,1137.709308175115
8,10,2.25,0.015,1218.542939327618
8,10,2.25,0.0175,1337.542184816664
8,10,2.25,0.02,1317.993005640874
8,10,2.5,0.0075,1145.4752339980655
8,10,2.5,0.01,1162.3744635334644
8,10,2.5,0.0125,1137.709308175115
8,10,2.5,0.015,1218.542939327618
8,10,2.5,0.0175,1337.542184816664
8,10,2.5,0.02,1314.237158461287
8,10,2.75,0.0075,1115.600227962996
8,10,2.75,0.01,1169.766455836862
8,10,2.75,0.0125,1129.863169091967
8,10,2.75,0.015,1204.879115485812
8,10,2.75,0.0175,1312.4820968859058
8,10,2.75,0.02,1314.237158461287
8,10,3.0,0.0075,1147.2329920204534
8,10,3.0,0.01,1171.7873159391286
8,10,3.0,0.0125,1128.3035660855503
8,10,3.0,0.015,1205.909560418365
8,10,3.0,0.0175,1344.9974263898105
8,10,3.0,0.02,1306.963040426548
8,11,1.75,0.0075,1110.405384226732
8,11,1.75,0.01,1162.5706136109038
8,11,1.75,0.0125,1108.58578659318
8,11,1.75,0.015,1182.907645034636
8,11,1.75,0.0175,1322.4580805158798
8,11,1.75,0.02,1298.4369023954655
8,11,2.0,0.0075,1110.405384226732
8,11,2.0,0.01,1158.3307936401266
8,11,2.0,0.0125,1108.58578659318
8,11,2.0,0.015,1182.907645034636
8,11,2.0,0.0175,1322.4580805158798
8,11,2.0,0.02,1298.4369023954655
8,11,2.25,0.0075,1110.405384226732
8,11,2.25,0.01,1158.3307936401266
8,11,2.25,0.0125,1108.58578659318
8,11,2.25,0.015,1182.907645034636
8,11,2.25,0.0175,1322.4580805158798
8,11,2.25,0.02,1298.4369023954655
8,11,2.5,0.0075,1110.405384226732
8,11,2.5,0.01,1158.3307936401266
8,11,2.5,0.0125,1108.58578659318
8,11,2.5,0.015,1182.907645034636
8,11,2.5,0.0175,1322.4580805158798
8,11,2.5,0.02,1272.5907798508204
8,11,2.75,0.0075,1096.494525269137
8,11,2.75,0.01,1147.2695051938204
8,11,2.75,0.0125,1262.1213324972136
8,11,2.75,0.015,1193.9485226103325
8,11,2.75,0.0175,1299.581650546107
8,11,2.75,0.02,1272.4611098897308
8,11,3.0,0.0075,1126.3520089907624
8,11,3.0,0.01,1192.6064395807562
8,11,3.0,0.0125,1121.6486179192314
8,11,3.0,0.015,1195.6506506549304
8,11,3.0,0.0175,1302.1784936297468
8,11,3.0,0.02,1270.3328047849209
8,12,1.75,0.0075,1109.5744329752715
8,12,1.75,0.01,1178.3472351992186
8,12,1.75,0.0125,1293.1475510845996
8,12,1.75,0.015,1157.7610064887097
8,12,1.75,0.0175,1327.3801466122077
8,12,1.75,0.02,1293.0510637125697
8,12,2.0,0.0075,1109.5744329752715
8,12,2.0,0.01,1178.3472351992186
8,12,2.0,0.0125,1293.1475510845996
8,12,2.0,0.015,1157.7610064887097
8,12,2.0,0.0175,1327.3801466122077
8,12,2.0,0.02,1284.9368299914693
8,12,2.25,0.0075,1099.35551507319
8,12,2.25,0.01,1140.7072899905163
8,12,2.25,0.0125,1112.692018033579
8,12,2.25,0.015,1166.0257280205851
8,12,2.25,0.0175,1322.2180508130646
8,12,2.25,0.02,1272.2486670393248
8,12,2.5,0.0075,1097.244738483379
8,12,2.5,0.01,1140.7072899905163
8,12,2.5,0.0125,1112.692018033579
8,12,2.5,0.015,1167.939526991729
8,12,2.5,0.0175,1322.2180508130646
8,12,2.5,0.02,1272.2486670393248
8,12,2.75,0.0075,1157.7449174779126
8,12,2.75,0.01,1167.4989098319909
8,12,2.75,0.0125,1137.6730196984413
8,12,2.75,0.015,1150.4081586319903
8,12,2.75,0.0175,1317.1490539364486
8,12,2.75,0.02,1262.2598718835072
8,12,3.0,0.0075,1157.7449174779126
8,12,3.0,0.01,1167.4989098319909
8,12,3.0,0.0125,1137.6730196984413
8,12,3.0,0.015,1150.4081586319903
8,12,3.0,0.0175,1317.1490539364486
8,12,3.0,0.02,1262.2598718835072
8,13,1.75,0.0075,1141.0175490543866
8,13,1.75,0.01,1191.845993735859
8,13,1.75,0.0125,1157.0465626862274
8,13,1.75,0.015,1162.1537531691858
8,13,1.75,0.0175,1315.1440678972206
8,13,1.75,0.02,1277.5931292456885
8,13,2.0,0.0075,1141.0175490543866
8,13,2.0,0.01,1191.845993735859
8,13,2.0,0.0125,1157.0465626862274
8,13,2.0,0.015,1162.1537531691858
8,13,2.0,0.0175,1315.1440678972206
8,13,2.0,0.02,1277.5931292456885
8,13,2.25,0.0075,1156.457813222506
8,13,2.25,0.01,1171.0071063391829
8,13,2.25,0.0125,1137.9312652497165
8,13,2.25,0.015,1156.5734059850745
8,13,2.25,0.0175,1314.6628795549962
8,13,2.25,0.02,1271.736810722285
8,13,2.5,0.0075,1156.457813222506
8,13,2.5,0.01,1171.0071063391829
8,13,2.5,0.0125,1137.9312652497165
8,13,2.5,0.015,1156.5734059850745
8,13,2.5,0.0175,1314.6628795549962
8,13,2.5,0.02,1271.736810722285
8,13,2.75,0.0075,1155.4728777559023
8,13,2.75,0.01,1140.9493866114535
8,13,2.75,0.0125,1105.8901711308083
8,13,2.75,0.015,1148.35873909857
8,13,2.75,0.0175,1303.7250723738766
8,13,2.75,0.02,1265.9109645912756
8,13,3.0,0.0075,1106.862781256615
8,13,3.0,0.01,1140.9493866114535
8,13,3.0,0.0125,1105.8901711308083
8,13,3.0,0.015,1148.35873909857
8,13,3.0,0.0175,1303.7250723738766
8,13,3.0,0.02,1265.9109645912756
9,4,1.75,0.0075,1293.1979461875865
9,4,1.75,0.01,1209.3007621178378
9,4,1.75,0.0125,1261.879268879938
9,4,1.75,0.015,1265.713171391918
9,4,1.75,0.0175,1341.990089838164
9,4,1.75,0.02,1301.5806080215166
9,4,2.0,0.0075,1496.6265501803568
9,4,2.0,0.01,1206.370841576512
9,4,2.0,0.0125,1259.976237694915
9,4,2.0,0.015,1249.495723654934
9,4,2.0,0.0175,1341.2749159107154
9,4,2.0,0.02,1333.2393845680442
9,4,2.25,0.0075,1220.5958416946037
9,4,2.25,0.01,1231.4165506862605
9,4,2.25,0.0125,1288.352826452883
9,4,2.25,0.015,1273.0970328580927
9,4,2.25,0.0175,1370.7692402630576
9,4,2.25,0.02,1359.6645718936506
9,4,2.5,0.0075,1220.5958416946037
9,4,2.5,0.01,1231.4165506862605
9,4,2.5,0.0125,1288.352826452883
9,4,2.5,0.015,1301.4863683220187
9,4,2.5,0.0175,1404.9053097642368
9,4,2.5,0.02,1370.2003709403443
9,4,2.75,0.0075,1240.98189380055
9,4,2.75,0.01,1246.1942664574192
9,4,2.75,0.0125,1303.6768002113604
9,4,2.75,0.015,1291.095923896068
9,4,2.75,0.0175,1392.7756208664384
9,4,2.75,0.02,1361.5678758189615
9,4,3.0,0.0075,1265.6997227268207
9,4,3.0,0.01,1225.99587251107
9,4,3.0,0.0125,1286.8839892481358
9,4,3.0,0.015,1291.095923896068
9,4,3.0,0.0175,1392.7756208664384
9,4,3.0,0.02,1361.5678758189615
9,5,1.75,0.0075,1310.6717943703743
9,5,1.75,0.01,1209.5984567051678
9,5,1.75,0.0125,1265.5076723703517
9,5,1.75,0.015,1265.6017391487603
9,5,1.75,0.0175,1342.40378894116
9,5,1.75,0.02,1301.9076105904817
9,5,2.0,0.0075,1495.1202058562696
9,5,2.0,0.01,1206.5360360900047
9,5,2.0,0.0125,1260.7482145907966
9,5,2.0,0.015,1249.2424554363463
9,5,2.0,0.0175,1342.5385396045706
9,5,2.0,0.02,1332.8848813939314
9,5,2.25,0.0075,1253.9202231616064
9,5,2.25,0.01,1234.0439124394302
9,5,2.25,0.0125,1289.1790710500102
9,5,2.25,0.015,1273.330221378265
9,5,2.25,0.0175,1372.387851526635
9,5,2.25,0.02,1361.7965125284502
9,5,2.5,0.0075,1260.2782157697325
9,5,2.5,0.01,1237.3303873542168
9,5,2.5,0.0125,1304.555684092608
9,5,2.5,0.015,1301.7461524138448
9,5,2.5,0.0175,1406.554076850299
9,5,2.5,0.02,1373.702298121357
9,5,2.75,0.0075,1260.2782157697325
9,5,2.75,0.01,1237.3303873542168
9,5,2.75,0.0125,1304.555684092608
9,5,2.75,0.015,1301.7461524138448
9,5,2.75,0.0175,1394.4095218905986
9,5,2.75,0.02,1358.772228677093
9,5,3.0,0.0075,1287.73673720754
9,5,3.0,0.01,1224.5424554130568
9,5,3.0,0.0125,1288.2389619832156
9,5,3.0,0.015,1291.344902692962
9,5,3.0,0.0175,1394.4095218905986
9,5,3.0,0.02,1358.6026009822028
9,6,1.75,0.0075,1321.6183339547308
9,6,1.75,0.01,1209.638804800422
9,6,1.75,0.0125,1265.8672726567504
9,6,1.75,0.015,1265.79433283988
9,6,1.75,0.0175,1343.4149493490895
9,6,1.75,0.02,1309.0603277191267
9,6,2.0,0.0075,1548.8098382197504
9,6,2.0,0.01,1206.504128933114
9,6,2.0,0.0125,1261.1508974549554
9,6,2.0,0.015,1249.310636645456
9,6,2.0,0.0175,1343.3582009884572
9,6,2.0,0.02,1326.773550476095
9,6,2.25,0.0075,1259.026342377827
9,6,2.25,0.01,1235.8311304668916
9,6,2.25,0.0125,1289.6245540617858
9,6,2.25,0.015,1276.099800908952
9,6,2.25,0.0175,1373.776639630997
9,6,2.25,0.02,1360.2795460917853
9,6,2.5,0.0075,1269.5777553310902
9,6,2.5,0.01,1237.1748054731086
9,6,2.5,0.0125,1305.0089292798414
9,6,2.5,0.015,1301.8983424140238
9,6,2.5,0.0175,1407.773973352501
9,6,2.5,0.02,1384.8507009495124
9,6,2.75,0.0075,1269.5777553310902
9,6,2.75,0.01,1237.1748054731086
9,6,2.75,0.0125,1305.0089292798414
9,6,2.75,0.015,1291.0672322912335
9,6,2.75,0.0175,1397.192844829011
9,6,2.75,0.02,1373.080428978393
9,6,3.0,0.0075,1284.020811141102
9,6,3.0,0.01,1224.5445534910948
9,6,3.0,0.0125,1288.6832112002753
9,6,3.0,0.015,1291.0672322912335
9,6,3.0,0.0175,1397.192844829011
9,6,3.0,0.02,1373.080428978393
9,7,1.75,0.0075,1341.090974656502
9,7,1.75,0.01,1163.7219554202825
9,7,1.75,0.0125,1266.6014486438166
9,7,1.75,0.015,1232.453110553266
9,7,1.75,0.0175,1358.116657313604
9,7,1.75,0.02,1309.734686896142
9,7,2.0,0.0075,1546.9244099873672
9,7,2.0,0.01,1208.2197913742798
9,7,2.0,0.0125,1261.336229653988
9,7,2.0,0.015,1235.046829617458
9,7,2.0,0.0175,1365.1903033635915
9,7,2.0,0.02,1326.2760602555004
9,7,2.25,0.0075,1287.8742311969477
9,7,2.25,0.01,1131.7814828017017
9,7,2.25,0.0125,1289.9667541734548
9,7,2.25,0.015,1261.0369236649626
9,7,2.25,0.0175,1387.607808202177
9,7,2.25,0.02,1360.9415066744768
9,7,2.5,0.0075,1297.1136440517928
9,7,2.5,0.01,1161.727998824128
9,7,2.5,0.0125,1305.4231262765743
9,7,2.5,0.015,1270.8340993522847
9,7,2.5,0.0175,1408.5556250313275
9,7,2.5,0.02,1384.5351181863202
9,7,2.75,0.0075,1297.1136440517928
9,7,2.75,0.01,1161.727998824128
9,7,2.75,0.0125,1305.4231262765743
9,7,2.75,0.015,1270.8340993522847
9,7,2.75,0.0175,1408.5556250313275
9,7,2.75,0.02,1391.3739551848669
9,7,3.0,0.0075,1293.405894442468
9,7,3.0,0.01,1224.499449118753
9,7,3.0,0.0125,1289.1239374796885
9,7,3.0,0.015,1259.45102537005
9,7,3.0,0.0175,1397.5506829595868
9,7,3.0,0.02,1373.8557219627623
9,8,1.75,0.0075,1346.3995868600227
9,8,1.75,0.01,1176.7580898076826
9,8,1.75,0.0125,1266.5962046125994
9,8,1.75,0.015,1235.1373401610165
9,8,1.75,0.0175,1358.640382562376
9,8,1.75,0.02,1310.5605616336095
9,8,2.0,0.0075,1416.7362534975716
9,8,2.0,0.01,1161.3659298007542
9,8,2.0,0.0125,1261.3607763571329
9,8,2.0,0.015,1235.0471471976994
9,8,2.0,0.0175,1366.186494516026
9,8,2.0,0.02,1347.6839537259425
9,8,2.25,0.0075,1301.161026115709
9,8,2.25,0.01,1145.661619653337
9,8,2.25,0.0125,1290.0224188500638
9,8,2.25,0.015,1261.0746638313508
9,8,2.25,0.0175,1384.1549375153977
9,8,2.25,0.02,1362.7215205808154
9,8,2.5,0.0075,1311.3878875528296
9,8,2.5,0.01,1150.7070553672004
9,8,2.5,0.0125,1305.4672818942715
9,8,2.5,0.015,1270.8622211631412
9,8,2.5,0.0175,1402.475913210251
9,8,2.5,0.02,1385.086382745939
9,8,2.75,0.0075,1311.3878875528296
9,8,2.75,0.01,1150.7070553672004
9,8,2.75,0.0125,1305.4672818942715
9,8,2.75,0.015,1270.8622211631412
9,8,2.75,0.0175,1402.475913210251
9,8,2.75,0.02,1392.4790249681469
9,8,3.0,0.0075,1299.513855917184
9,8,3.0,0.01,1167.6221422758772
9,8,3.0,0.0125,1289.1510379355625
9,8,3.0,0.015,1259.457588631318
9,8,3.0,0.0175,1386.0960670433662
9,8,3.0,0.02,1374.4003464216069
9,9,1.75,0.0075,1351.2877113872353
9,9,1.75,0.01,1183.1480642472543
9,9,1.75,0.0125,1265.9046156409622
9,9,1.75,0.015,1235.0510884839498
9,9,1.75,0.0175,1358.8847033739448
9,9,1.75,0.02,1310.7027377210463
9,9,2.0,0.0075,1406.9310247817102
9,9,2.0,0.01,1170.8136558173323
9,9,2.0,0.0125,1261.257633605152
9,9,2.0,0.015,1234.898696844403
9,9,2.0,0.0175,1365.9155565736894
9,9,2.0,0.02,1347.7757334235653
9,9,2.25,0.0075,1310.9559581157698
9,9,2.25,0.01,1161.4269779011352
9,9,2.25,0.0125,1289.9451736925391
9,9,2.25,0.015,1260.958726914681
9,9,2.25,0.0175,1384.3603823449314
9,9,2.25,0.02,1371.6559341636669
9,9,2.5,0.0075,1323.3651356185735
9,9,2.5,0.01,1162.8750505394482
9,9,2.5,0.0125,1305.3811102451955
9,9,2.5,0.015,1270.7395560424648
9,9,2.5,0.0175,1402.7179413566696
9,9,2.5,0.02,1384.0312098088514
9,9,2.75,0.0075,1323.3651356185735
9,9,2.75,0.01,1162.8750505394482
9,9,2.75,0.0125,1305.3811102451955
9,9,2.75,0.015,1270.7395560424648
9,9,2.75,0.0175,1402.7179413566696
9,9,2.75,0.02,1392.3274636573497
9,9,3.0,0.0075,1317.3783535170062
9,9,3.0,0.01,1178.2330067940609
9,9,3.0,0.0125,1289.0821544372386
9,9,3.0,0.015,1259.3547202251102
9,9,3.0,0.0175,1386.4942262354166
9,9,3.0,0.02,1374.7038102659694
9,10,1.75,0.0075,1442.8218318418035
9,10,1.75,0.01,1134.9784557300663
9,10,1.75,0.0125,1221.2403862480962
9,10,1.75,0.015,1193.8690945911535
9,10,1.75,0.0175,1320.8328102606347
9,10,1.75,0.02,1311.4082730892671
9,10,2.0,0.0075,1337.2933256327935
9,10,2.0,0.01,1149.8072431512055
9,10,2.0,0.0125,1132.16292971359
9,10,2.0,0.015,1222.6723614873074
9,10,2.0,0.0175,1351.1024116933477
9,10,2.0,0.02,1329.6640547892052
9,10,2.25,0.0075,1310.7807462667015
9,10,2.25,0.01,1179.3721411680117
9,10,2.25,0.0125,1117.8359334953916
9,10,2.25,0.015,1230.709909784861
9,10,2.25,0.0175,1357.358277793745
9,10,2.25,0.02,1341.0127924837498
9,10,2.5,0.0075,1308.2352052301358
9,10,2.5,0.01,1173.0049837991287
9,10,2.5,0.0125,1281.2998908809122
9,10,2.5,0.015,1250.5631440642092
9,10,2.5,0.0175,1378.9185253517103
9,10,2.5,0.02,1364.8271370075504
9,10,2.75,0.0075,1321.090528833796
9,10,2.75,0.01,1169.866812947105
9,10,2.75,0.0125,1299.3440574543265
9,10,2.75,0.015,1266.1757238070084
9,10,2.75,0.0175,1376.4736112251433
9,10,2.75,0.02,1364.8271370075504
9,10,3.0,0.0075,1337.1515469171595
9,10,3.0,0.01,1169.866812947105
9,10,3.0,0.0125,1299.3440574543265
9,10,3.0,0.015,1266.1757238070084
9,10,3.0,0.0175,1376.4736112251433
9,10,3.0,0.02,1364.8271370075504
9,11,1.75,0.0075,1283.3399157228905
9,11,1.75,0.01,1169.998683453642
9,11,1.75,0.0125,1247.6656487811777
9,11,1.75,0.015,1218.270701720412
9,11,1.75,0.0175,1326.0135080606929
9,11,1.75,0.02,1334.6756496383955
9,11,2.0,0.0075,1346.3639230843478
9,11,2.0,0.01,1160.8749180141167
9,11,2.0,0.0125,1128.1544944924285
9,11,2.0,0.015,1227.5873139419828
9,11,2.0,0.0175,1330.7144213993306
9,11,2.0,0.02,1334.0747194352246
9,11,2.25,0.0075,1328.3461227528876
9,11,2.25,0.01,1180.896808015719
9,11,2.25,0.0125,1122.929562917092
9,11,2.25,0.015,1207.4186361552097
9,11,2.25,0.0175,1331.2380416477497
9,11,2.25,0.02,1321.1361150892749
9,11,2.5,0.0075,1278.7234920439862
9,11,2.5,0.01,1182.2039831666011
9,11,2.5,0.0125,1148.597620630586
9,11,2.5,0.015,1231.391792237498
9,11,2.5,0.0175,1372.7272719830985
9,11,2.5,0.02,1332.367444972155
9,11,2.75,0.0075,1282.8863435607018
9,11,2.75,0.01,1200.303340139346
9,11,2.75,0.0125,1142.682178419922
9,11,2.75,0.015,1239.6129671787712
9,11,2.75,0.0175,1376.8030797604608
9,11,2.75,0.02,1332.367444972155
9,11,3.0,0.0075,1299.9196585330694
9,11,3.0,0.01,1200.303340139346
9,11,3.0,0.0125,1142.682178419922
9,11,3.0,0.015,1239.6129671787712
9,11,3.0,0.0175,1376.8030797604608
9,11,3.0,0.02,1332.367444972155
9,12,1.75,0.0075,1330.400485988025
9,12,1.75,0.01,1176.23780169531
9,12,1.75,0.0125,1135.9439444862662
9,12,1.75,0.015,1224.8948385293331
9,12,1.75,0.0175,1348.7804799473224
9,12,1.75,0.02,1342.7990710187214
9,12,2.0,0.0075,1329.1494940971768
9,12,2.0,0.01,1176.23780169531
9,12,2.0,0.0125,1135.9439444862662
9,12,2.0,0.015,1224.8948385293331
9,12,2.0,0.0175,1348.7804799473224
9,12,2.0,0.02,1335.447824339442
9,12,2.25,0.0075,1257.5385891867077
9,12,2.25,0.01,1167.353774556112
9,12,2.25,0.0125,1135.240682872297
9,12,2.25,0.015,1211.511054323228
9,12,2.25,0.0175,1350.968261170645
9,12,2.25,0.02,1315.1710500970892
9,12,2.5,0.0075,1257.5385891867077
9,12,2.5,0.01,1167.353774556112
9,12,2.5,0.0125,1135.240682872297
9,12,2.5,0.015,1211.511054323228
9,12,2.5,0.0175,1350.968261170645
9,12,2.5,0.02,1315.1710500970892
9,12,2.75,0.0075,1256.0241772339937
9,12,2.75,0.01,1180.2363441720297
9,12,2.75,0.0125,1130.3839288271818
9,12,2.75,0.015,1221.497157009211
9,12,2.75,0.0175,1341.373207051235
9,12,2.75,0.02,1310.9769112465196
9,12,3.0,0.0075,1263.1743974778126
9,12,3.0,0.01,1180.2363441720297
9,12,3.0,0.0125,1130.3839288271818
9,12,3.0,0.015,1221.497157009211
9,12,3.0,0.0175,1341.373207051235
9,12,3.0,0.02,1310.9769112465196
9,13,1.75,0.0075,1382.0632079289587
9,13,1.75,0.01,1183.2939488098557
9,13,1.75,0.0125,1194.6960588048423
9,13,1.75,0.015,1235.3219597850757
9,13,1.75,0.0175,1346.6046236852408
9,13,1.75,0.02,1337.9402475576962
9,13,2.0,0.0075,1380.8052456236987
9,13,2.0,0.01,1183.2939488098557
9,13,2.0,0.0125,1194.6960588048423
9,13,2.0,0.015,1235.3219597850757
9,13,2.0,0.0175,1346.6046236852408
9,13,2.0,0.02,1337.9402475576962
9,13,2.25,0.0075,1265.3299765315116
9,13,2.25,0.01,1179.6491828352378
9,13,2.25,0.0125,1190.2808932292005
9,13,2.25,0.015,1220.937584279328
9,13,2.25,0.0175,1346.1301845713813
9,13,2.25,0.02,1312.741724396139
9,13,2.5,0.0075,1265.3299765315116
9,13,2.5,0.01,1179.6491828352378
9,13,2.5,0.0125,1190.2808932292005
9,13,2.5,0.015,1220.937584279328
9,13,2.5,0.0175,1346.1301845713813
9,13,2.5,0.02,1312.741724396139
9,13,2.75,0.0075,1265.3299765315116
9,13,2.75,0.01,1203.9539374677613
9,13,2.75,0.0125,1185.0941814671444
9,13,2.75,0.015,1215.3175135499146
9,13,2.75,0.0175,1344.4345002210327
9,13,2.75,0.02,1311.204120925355
9,13,3.0,0.0075,1336.3466821048733
9,13,3.0,0.01,1203.9539374677613
9,13,3.0,0.0125,1185.0941814671444
9,13,3.0,0.015,1215.3175135499146
9,13,3.0,0.0175,1344.4345002210327
9,13,3.0,0.02,1311.204120925355
10,4,1.75,0.0075,1321.0008036686668
10,4,1.75,0.01,1287.957827866712
10,4,1.75,0.0125,1259.2238207782202
10,4,1.75,0.015,1215.5923994125098
10,4,1.75,0.0175,1236.7255220855914
10,4,1.75,0.02,1221.9127847810776
10,4,2.0,0.0075,1327.5877263734524
10,4,2.0,0.01,1287.438772165499
10,4,2.0,0.0125,1237.3013884059426
10,4,2.0,0.015,1210.928773941844
10,4,2.0,0.0175,1228.2218756490984
10,4,2.0,0.02,1219.9406841537389
10,4,2.25,0.0075,1351.9541229886868
10,4,2.25,0.01,1340.37357077469
10,4,2.25,0.0125,1295.3878662608397
10,4,2.25,0.015,1258.5365978634256
10,4,2.25,0.0175,1292.7053502754686
10,4,2.25,0.02,1252.4061935258962
10,4,2.5,0.0075,1351.9541229886868
10,4,2.5,0.01,1340.37357077469
10,4,2.5,0.0125,1295.3878662608397
10,4,2.5,0.015,1288.210758565683
10,4,2.5,0.0175,1304.6457877464295
10,4,2.5,0.02,1284.2200563444387
10,4,2.75,0.0075,1437.9101519344713
10,4,2.75,0.01,1366.921886139609
10,4,2.75,0.0125,1323.1497913251765
10,4,2.75,0.015,1282.525659533854
10,4,2.75,0.0175,1304.6457877464295
10,4,2.75,0.02,1286.8772475567037
10,4,3.0,0.0075,1437.9101519344713
10,4,3.0,0.01,1366.921886139609
10,4,3.0,0.0125,1323.1497913251765
10,4,3.0,0.015,1282.525659533854
10,4,3.0,0.0175,1304.6457877464295
10,4,3.0,0.02,1286.8772475567037
10,5,1.75,0.0075,1320.7675499481004
10,5,1.75,0.01,1288.2632158741635
10,5,1.75,0.0125,1213.7553593991745
10,5,1.75,0.015,1215.8335726598978
10,5,1.75,0.0175,1237.5718784791973
10,5,1.75,0.02,1222.7579941454262
10,5,2.0,0.0075,1328.1101309162873
10,5,2.0,0.01,1288.29061406993
10,5,2.0,0.0125,1213.1990526622858
10,5,2.0,0.015,1211.191037360676
10,5,2.0,0.0175,1228.8961159244236
10,5,2.0,0.02,1220.6555472252471
10,5,2.25,0.0075,1352.4472601106595
10,5,2.25,0.01,1366.0599205371566
10,5,2.25,0.0125,1255.9145970630566
10,5,2.25,0.015,1258.8774840612425
10,5,2.25,0.0175,1293.6809045823477
10,5,2.25,0.02,1257.7068932001018
10,5,2.5,0.0075,1436.0663133819844
10,5,2.5,0.01,1380.2563204995174
10,5,2.5,0.0125,1283.359528445596
10,5,2.5,0.015,1282.8533943596035
10,5,2.5,0.0175,1308.452000350415
10,5,2.5,0.02,1298.9759472411954
10,5,2.75,0.0075,1436.0663133819844
10,5,2.75,0.01,1380.2563204995174
10,5,2.75,0.0125,1283.359528445596
10,5,2.75,0.015,1282.8533943596035
10,5,2.75,0.0175,1308.452000350415
10,5,2.75,0.02,1298.9759472411954
10,5,3.0,0.0075,1438.5160909937777
10,5,3.0,0.01,1380.2563204995174
10,5,3.0,0.0125,1283.359528445596
10,5,3.0,0.015,1282.8533943596035
10,5,3.0,0.0175,1308.452000350415
10,5,3.0,0.02,1298.9759472411954
10,6,1.75,0.0075,1320.637230959339
10,6,1.75,0.01,1288.4456273877356
10,6,1.75,0.0125,1213.8527568902268
10,6,1.75,0.015,1216.0791095288007
10,6,1.75,0.0175,1237.730857259496
10,6,1.75,0.02,1230.2728045523802
10,6,2.0,0.0075,1328.464224127952
10,6,2.0,0.01,1288.5321352330811
10,6,2.0,0.0125,1213.2684933656062
10,6,2.0,0.015,1211.3811709878946
10,6,2.0,0.0175,1221.8252978872845
10,6,2.0,0.02,1224.8898779740462
10,6,2.25,0.0075,1352.776611305684
10,6,2.25,0.01,1366.6826440654686
10,6,2.25,0.0125,1256.0256437040964
10,6,2.25,0.015,1267.8273581073463
10,6,2.25,0.0175,1294.3535485353982
10,6,2.25,0.02,1272.1866741730882
10,6,2.5,0.0075,1436.4479558232986
10,6,2.5,0.01,1381.7961104775727
10,6,2.5,0.0125,1283.4626857144171
10,6,2.5,0.015,1283.074097384598
10,6,2.5,0.0175,1309.032059075518
10,6,2.5,0.02,1316.6052408909068
10,6,2.75,0.0075,1436.4479558232986
10,6,2.75,0.01,1381.7961104775727
10,6,2.75,0.0125,1283.4626857144171
10,6,2.75,0.015,1283.074097384598
10,6,2.75,0.0175,1309.032059075518
10,6,2.75,0.02,1316.6052408909068
10,6,3.0,0.0075,1429.9606653942385
10,6,3.0,0.01,1385.7792459081934
10,6,3.0,0.0125,1288.6534638878795
10,6,3.0,0.015,1289.781679383452
10,6,3.0,0.0175,1304.3129346429057
10,6,3.0,0.02,1316.6052408909068
10,7,1.75,0.0075,1320.1284140583014
10,7,1.75,0.01,1288.543802033117
10,7,1.75,0.0125,1214.0207714483122
10,7,1.75,0.015,1216.2387586496652
10,7,1.75,0.0175,1238.1588474903108
10,7,1.75,0.02,1230.6721235307523
10,7,2.0,0.0075,1328.5108174593156
10,7,2.0,0.01,1288.6891467406197
10,7,2.0,0.0125,1213.459553287986
10,7,2.0,0.015,1211.5032285295756
10,7,2.0,0.0175,1232.831833778189
10,7,2.0,0.02,1225.230863033092
10,7,2.25,0.0075,1352.8235350002658
10,7,2.25,0.01,1366.447431582494
10,7,2.25,0.0125,1256.452759755139
10,7,2.25,0.015,1268.1332621223194
10,7,2.25,0.0175,1294.8401054508608
10,7,2.25,0.02,1272.61708708741
10,7,2.5,0.0075,1436.5056798584203
10,7,2.5,0.01,1252.298940980177
10,7,2.5,0.0125,1279.4043044709429
10,7,2.5,0.015,1283.385840818344
10,7,2.5,0.0175,1324.5781101183331
10,7,2.5,0.02,1317.1309908762562
10,7,2.75,0.0075,1436.5056798584203
10,7,2.75,0.01,1252.298940980177
10,7,2.75,0.0125,1279.4043044709429
10,7,2.75,0.015,1283.385840818344
10,7,2.75,0.0175,1324.5781101183331
10,7,2.75,0.02,1317.1309908762562
10,7,3.0,0.0075,1431.9552869245706
10,7,3.0,0.01,1391.1750324238249
10,7,3.0,0.0125,1288.45689336226
10,7,3.0,0.015,1288.822083432086
10,7,3.0,0.0175,1304.934946280202
10,7,3.0,0.02,1317.1309908762562
10,8,1.75,0.0075,1319.500136853346
10,8,1.75,0.01,1276.009472449888
