bollinger_period,bollinger_std,bollinger_width_threshold,rsi_upper,rsi_lower,atr_multiplier,final_value
10,0.5,0.07,75,25,2,1000.0
10,0.5,0.07,75,30,0.5,1000.0
10,0.5,0.07,75,30,0.8,1000.0
10,0.5,0.07,75,30,1,1000.0
10,0.5,0.07,75,30,1.2,1000.0
10,0.5,0.07,75,30,1.5,1000.0
10,0.5,0.07,75,30,2,1000.0
10,0.5,0.07,75,35,0.5,1003.920036315918
10,0.5,0.07,75,35,0.8,1003.920036315918
10,0.5,0.07,75,35,1,1003.920036315918
10,0.5,0.07,75,35,1.2,1003.920036315918
10,0.5,0.07,75,35,1.5,1003.920036315918
10,0.5,0.07,75,35,2,1003.920036315918
10,0.5,0.07,75,40,0.5,1004.5043591278618
10,0.5,0.07,75,40,0.8,1004.6941945990823
10,0.5,0.07,75,40,1,1004.6561538498656
10,0.5,0.07,75,40,1.2,1004.4913818503685
10,0.5,0.07,75,40,1.5,1005.6700143814087
10,0.5,0.07,75,40,2,1005.6700143814087
10,0.5,0.07,80,25,0.5,1000.0
10,0.5,0.07,80,25,0.8,1000.0
10,0.5,0.07,80,25,1,1000.0
10,0.5,0.07,80,25,1.2,1000.0
10,0.5,0.07,80,25,1.5,1000.0
10,0.5,0.07,80,25,2,1000.0
10,0.5,0.07,80,30,0.5,1000.0
10,0.5,0.07,80,30,0.8,1000.0
10,0.5,0.07,80,30,1,1000.0
10,0.5,0.07,80,30,1.2,1000.0
10,0.5,0.07,80,30,1.5,1000.0
10,0.5,0.07,80,30,2,1000.0
10,0.5,0.07,80,35,0.5,1003.920036315918
10,0.5,0.07,80,35,0.8,1003.920036315918
10,0.5,0.07,80,35,1,1003.920036315918
10,0.5,0.07,80,35,1.2,1003.920036315918
10,0.5,0.07,80,35,1.5,1003.920036315918
10,0.5,0.07,80,35,2,1003.920036315918
10,0.5,0.07,80,40,0.5,1004.5043591278618
10,0.5,0.07,80,40,0.8,1004.6941945990823
10,0.5,0.07,80,40,1,1004.6561538498656
10,0.5,0.07,80,40,1.2,1004.4913818503685
10,0.5,0.07,80,40,1.5,1005.6700143814087
10,0.5,0.07,80,40,2,1005.6700143814087
10,0.5,0.08,60,25,0.5,1000.0
10,0.5,0.08,60,25,0.8,1000.0
10,0.5,0.08,60,25,1,1000.0
10,0.5,0.08,60,25,1.2,1000.0
10,0.5,0.08,60,25,1.5,1000.0
10,0.5,0.08,60,25,2,1000.0
10,0.5,0.08,60,30,0.5,1000.0
10,0.5,0.08,60,30,0.8,1000.0
10,0.5,0.08,60,30,1,1000.0
10,0.5,0.08,60,30,1.2,1000.0
10,0.5,0.08,60,30,1.5,1000.0
10,0.5,0.08,60,30,2,1000.0
10,0.5,0.08,60,35,0.5,1003.920036315918
10,0.5,0.08,60,35,0.8,1003.920036315918
10,0.5,0.08,60,35,1,1003.920036315918
10,0.5,0.08,60,35,1.2,1003.920036315918
10,0.5,0.08,60,35,1.5,1003.920036315918
10,0.5,0.08,60,35,2,1003.920036315918
10,0.5,0.08,60,40,0.5,1003.920036315918
10,0.5,0.08,60,40,0.8,1003.920036315918
10,0.5,0.08,60,40,1,1003.920036315918
10,0.5,0.08,60,40,1.2,1003.920036315918
10,0.5,0.08,60,40,1.5,1003.920036315918
10,0.5,0.08,60,40,2,1003.920036315918
10,0.5,0.08,65,25,0.5,1000.0
10,0.5,0.08,65,25,0.8,1000.0
10,0.5,0.08,65,25,1,1000.0
10,0.5,0.08,65,25,1.2,1000.0
10,0.5,0.08,65,25,1.5,1000.0
10,0.5,0.08,65,25,2,1000.0
10,0.5,0.08,65,30,0.5,1000.0
10,0.5,0.08,65,30,0.8,1000.0
10,0.5,0.08,65,30,1,1000.0
10,0.5,0.08,65,30,1.2,1000.0
10,0.5,0.08,65,30,1.5,1000.0
10,0.5,0.08,65,30,2,1000.0
10,0.5,0.08,65,35,0.5,1003.920036315918
10,0.5,0.08,65,35,0.8,1003.920036315918
10,0.5,0.08,65,35,1,1003.920036315918
10,0.5,0.08,65,35,1.2,1003.920036315918
10,0.5,0.08,65,35,1.5,1003.920036315918
10,0.5,0.08,65,35,2,1003.920036315918
10,0.5,0.08,65,40,0.5,1003.920036315918
10,0.5,0.08,65,40,0.8,1003.920036315918
10,0.5,0.08,65,40,1,1003.920036315918
10,0.5,0.08,65,40,1.2,1003.920036315918
10,0.5,0.08,65,40,1.5,1003.920036315918
10,0.5,0.08,65,40,2,1003.920036315918
10,0.5,0.08,70,25,0.5,1000.0
10,0.5,0.08,70,25,0.8,1000.0
10,0.5,0.08,70,25,1,1000.0
10,0.5,0.08,70,25,1.2,1000.0
10,0.5,0.08,70,25,1.5,1000.0
10,0.5,0.08,70,25,2,1000.0
10,0.5,0.08,70,30,0.5,1000.0
10,0.5,0.08,70,30,0.8,1000.0
10,0.5,0.08,70,30,1,1000.0
10,0.5,0.08,70,30,1.2,1000.0
10,0.5,0.08,70,30,1.5,1000.0
10,0.5,0.08,70,30,2,1000.0
10,0.5,0.08,70,35,0.5,1003.920036315918
10,0.5,0.08,70,35,0.8,1003.920036315918
10,0.5,0.08,70,35,1,1003.920036315918
10,0.5,0.08,70,35,1.2,1003.920036315918
10,0.5,0.08,70,35,1.5,1003.920036315918
10,0.5,0.08,70,35,2,1003.920036315918
10,0.5,0.08,70,40,0.5,1003.920036315918
10,0.5,0.08,70,40,0.8,1003.920036315918
10,0.5,0.08,70,40,1,1003.920036315918
10,0.5,0.08,70,40,1.2,1003.920036315918
10,0.5,0.08,70,40,1.5,1003.920036315918
10,0.5,0.08,70,40,2,1003.920036315918
10,0.5,0.08,75,25,0.5,1000.0
10,0.5,0.08,75,25,0.8,1000.0
10,0.5,0.08,75,25,1,1000.0
10,0.5,0.08,75,25,1.2,1000.0
10,0.5,0.08,75,25,1.5,1000.0
10,0.5,0.08,75,25,2,1000.0
10,0.5,0.08,75,30,0.5,1000.0
10,0.5,0.08,75,30,0.8,1000.0
10,0.5,0.08,75,30,1,1000.0
10,0.5,0.08,75,30,1.2,1000.0
10,0.5,0.08,75,30,1.5,1000.0
10,0.5,0.08,75,30,2,1000.0
10,0.5,0.08,75,35,0.5,1003.920036315918
10,0.5,0.08,75,35,0.8,1003.920036315918
10,0.5,0.08,75,35,1,1003.920036315918
10,0.5,0.08,75,35,1.2,1003.920036315918
10,0.5,0.08,75,35,1.5,1003.920036315918
10,0.5,0.08,75,35,2,1003.920036315918
10,0.5,0.08,75,40,0.5,1003.920036315918
10,0.5,0.08,75,40,0.8,1003.920036315918
10,0.5,0.08,75,40,1,1003.920036315918
10,0.5,0.08,75,40,1.2,1003.920036315918
10,0.5,0.08,75,40,1.5,1003.920036315918
10,0.5,0.08,75,40,2,1003.920036315918
10,0.5,0.08,80,25,0.5,1000.0
10,0.5,0.08,80,25,0.8,1000.0
10,0.5,0.08,80,25,1,1000.0
10,0.5,0.08,80,25,1.2,1000.0
10,0.5,0.08,80,25,1.5,1000.0
10,0.5,0.08,80,25,2,1000.0
10,0.5,0.08,80,30,0.5,1000.0
10,0.5,0.08,80,30,0.8,1000.0
10,0.5,0.08,80,30,1,1000.0
10,0.5,0.08,80,30,1.2,1000.0
10,0.5,0.08,80,30,1.5,1000.0
10,0.5,0.08,80,30,2,1000.0
10,0.5,0.08,80,35,0.5,1003.920036315918
10,0.5,0.08,80,35,0.8,1003.920036315918
10,0.5,0.08,80,35,1,1003.920036315918
10,0.5,0.08,80,35,1.2,1003.920036315918
10,0.5,0.08,80,35,1.5,1003.920036315918
10,0.5,0.08,80,35,2,1003.920036315918
10,0.5,0.08,80,40,0.5,1003.920036315918
10,0.5,0.08,80,40,0.8,1003.920036315918
10,0.5,0.08,80,40,1,1003.920036315918
10,0.5,0.08,80,40,1.2,1003.920036315918
10,0.5,0.08,80,40,1.5,1003.920036315918
10,0.5,0.08,80,40,2,1003.920036315918
10,0.8,0.03,60,25,0.5,1000.0
10,0.8,0.03,60,25,0.8,1000.0
10,0.8,0.03,60,25,1,1000.0
10,0.8,0.03,60,25,1.2,1000.0
10,0.8,0.03,60,25,1.5,1000.0
10,0.8,0.03,60,25,2,1000.0
10,0.8,0.03,60,30,0.5,980.6508613655617
10,0.8,0.03,60,30,0.8,980.5031912216741
10,0.8,0.03,60,30,1,984.9435150589908
10,0.8,0.03,60,30,1.2,985.0837859155115
10,0.8,0.03,60,30,1.5,985.4746076244818
10,0.8,0.03,60,30,2,980.6975430871981
10,0.8,0.03,60,35,0.5,1052.6621178538726
10,0.8,0.03,60,35,0.8,1049.0195954986573
10,0.8,0.03,60,35,1,1069.506547421142
10,0.8,0.03,60,35,1.2,1070.6369873531187
10,0.8,0.03,60,35,1.5,1072.8354850092453
10,0.8,0.03,60,35,2,1068.141329003894
10,0.8,0.03,60,40,0.5,966.3645797853192
10,0.8,0.03,60,40,0.8,968.028464567699
10,0.8,0.03,60,40,1,941.1791088181213
10,0.8,0.03,60,40,1.2,939.8021041865751
10,0.8,0.03,60,40,1.5,946.075007257024
10,0.8,0.03,60,40,2,935.2671433438294
10,0.8,0.03,65,25,0.5,1000.0
10,0.8,0.03,65,25,0.8,1000.0
10,0.8,0.03,65,25,1,1000.0
10,0.8,0.03,65,25,1.2,1000.0
10,0.8,0.03,65,25,1.5,1000.0
10,0.8,0.03,65,25,2,1000.0
10,0.8,0.03,65,30,0.5,980.6508613655617
10,0.8,0.03,65,30,0.8,980.5031912216741
10,0.8,0.03,65,30,1,984.9435150589908
10,0.8,0.03,65,30,1.2,985.0837859155115
10,0.8,0.03,65,30,1.5,985.4746076244818
10,0.8,0.03,65,30,2,980.6975430871981
10,0.8,0.03,65,35,0.5,1052.6621178538726
10,0.8,0.03,65,35,0.8,1049.0195954986573
10,0.8,0.03,65,35,1,1069.506547421142
10,0.8,0.03,65,35,1.2,1070.6369873531187
10,0.8,0.03,65,35,1.5,1072.8354850092453
10,0.8,0.03,65,35,2,1068.141329003894
10,0.8,0.03,65,40,0.5,966.3645797853192
10,0.8,0.03,65,40,0.8,968.028464567699
10,0.8,0.03,65,40,1,941.1791088181213
10,0.8,0.03,65,40,1.2,939.8021041865751
10,0.8,0.03,65,40,1.5,946.075007257024
10,0.8,0.03,65,40,2,935.2671433438294
10,0.8,0.03,70,25,0.5,1000.0
10,0.8,0.03,70,25,0.8,1000.0
10,0.8,0.03,70,25,1,1000.0
10,0.8,0.03,70,25,1.2,1000.0
10,0.8,0.03,70,25,1.5,1000.0
10,0.8,0.03,70,25,2,1000.0
10,0.8,0.03,70,30,0.5,980.6508613655617
10,0.8,0.03,70,30,0.8,980.5031912216741
10,0.8,0.03,70,30,1,984.9435150589908
10,0.8,0.03,70,30,1.2,985.0837859155115
10,0.8,0.03,70,30,1.5,985.4746076244818
10,0.8,0.03,70,30,2,980.6975430871981
10,0.8,0.03,70,35,0.5,1052.6621178538726
10,0.8,0.03,70,35,0.8,1049.0195954986573
10,0.8,0.03,70,35,1,1069.506547421142
10,0.8,0.03,70,35,1.2,1070.6369873531187
10,0.8,0.03,70,35,1.5,1072.8354850092453
10,0.8,0.03,70,35,2,1068.141329003894
10,0.8,0.03,70,40,0.5,966.3645797853192
10,0.8,0.03,70,40,0.8,968.028464567699
10,0.8,0.03,70,40,1,941.1791088181213
10,0.8,0.03,70,40,1.2,939.8021041865751
10,0.8,0.03,70,40,1.5,946.075007257024
10,0.8,0.03,70,40,2,935.2671433438294
10,0.8,0.03,75,25,0.5,1000.0
10,0.8,0.03,75,25,0.8,1000.0
10,0.8,0.03,75,25,1,1000.0
10,0.8,0.03,75,25,1.2,1000.0
10,0.8,0.03,75,25,1.5,1000.0
10,0.8,0.03,75,25,2,1000.0
10,0.8,0.03,75,30,0.5,980.6508613655617
10,0.8,0.03,75,30,0.8,980.5031912216741
10,0.8,0.03,75,30,1,984.9435150589908
10,0.8,0.03,75,30,1.2,985.0837859155115
10,0.8,0.03,75,30,1.5,985.4746076244818
10,0.8,0.03,75,30,2,980.6975430871981
10,0.8,0.03,75,35,0.5,1052.6621178538726
10,0.8,0.03,75,35,0.8,1049.0195954986573
10,0.8,0.03,75,35,1,1069.506547421142
10,0.8,0.03,75,35,1.2,1070.6369873531187
10,0.8,0.03,75,35,1.5,1072.8354850092453
10,0.8,0.03,75,35,2,1068.141329003894
10,0.8,0.03,75,40,0.5,966.3645797853192
10,0.8,0.03,75,40,0.8,968.028464567699
10,0.8,0.03,75,40,1,941.1791088181213
10,0.8,0.03,75,40,1.2,939.8021041865751
10,0.8,0.03,75,40,1.5,946.075007257024
10,0.8,0.03,75,40,2,935.2671433438294
10,0.8,0.03,80,25,0.5,1000.0
10,0.8,0.03,80,25,0.8,1000.0
10,0.8,0.03,80,25,1,1000.0
10,0.8,0.03,80,25,1.2,1000.0
10,0.8,0.03,80,25,1.5,1000.0
10,0.8,0.03,80,25,2,1000.0
10,0.8,0.03,80,30,0.5,980.6508613655617
10,0.8,0.03,80,30,0.8,980.5031912216741
10,0.8,0.03,80,30,1,984.9435150589908
10,0.8,0.03,80,30,1.2,985.0837859155115
10,0.8,0.03,80,30,1.5,985.4746076244818
10,0.8,0.03,80,30,2,980.6975430871981
10,0.8,0.03,80,35,0.5,1052.6621178538726
10,0.8,0.03,80,35,0.8,1049.0195954986573
10,0.8,0.03,80,35,1,1069.506547421142
10,0.8,0.03,80,35,1.2,1070.6369873531187
10,0.8,0.03,80,35,1.5,1072.8354850092453
10,0.8,0.03,80,35,2,1068.141329003894
10,0.8,0.03,80,40,0.5,966.3645797853192
10,0.8,0.03,80,40,0.8,968.028464567699
10,0.8,0.03,80,40,1,941.1791088181213
10,0.8,0.03,80,40,1.2,939.8021041865751
10,0.8,0.03,80,40,1.5,946.075007257024
10,0.8,0.03,80,40,2,935.2671433438294
10,0.8,0.04,60,25,0.5,1000.0
10,0.8,0.04,60,25,0.8,1000.0
10,0.8,0.04,60,25,1,1000.0
10,0.8,0.04,60,25,1.2,1000.0
10,0.8,0.04,60,25,1.5,1000.0
10,0.8,0.04,60,25,2,1000.0
10,0.8,0.04,60,30,0.5,980.6508613655617
10,0.8,0.04,60,30,0.8,980.5031912216741
10,0.8,0.04,60,30,1,984.9435150589908
10,0.8,0.04,60,30,1.2,985.0837859155115
10,0.8,0.04,60,30,1.5,985.4746076244818
10,0.8,0.04,60,30,2,980.6975430871981
10,0.8,0.04,60,35,0.5,1052.6621178538726
10,0.8,0.04,60,35,0.8,1049.0195954986573
10,0.8,0.04,60,35,1,1069.506547421142
10,0.8,0.04,60,35,1.2,1070.6369873531187
10,0.8,0.04,60,35,1.5,1072.8354850092453
10,0.8,0.04,60,35,2,1068.141329003894
10,0.8,0.04,60,40,0.5,966.3645797853192
10,0.8,0.04,60,40,0.8,968.028464567699
10,0.8,0.04,60,40,1,941.1791088181213
10,0.8,0.04,60,40,1.2,939.8021041865751
10,0.8,0.04,60,40,1.5,946.075007257024
10,0.8,0.04,60,40,2,935.2671433438294
10,0.8,0.04,65,25,0.5,1000.0
10,0.8,0.04,65,25,0.8,1000.0
10,0.8,0.04,65,25,1,1000.0
10,0.8,0.04,65,25,1.2,1000.0
10,0.8,0.04,65,25,1.5,1000.0
10,0.8,0.04,65,25,2,1000.0
10,0.8,0.04,65,30,0.5,980.6508613655617
10,0.8,0.04,65,30,0.8,980.5031912216741
10,0.8,0.04,65,30,1,984.9435150589908
10,0.8,0.04,65,30,1.2,985.0837859155115
10,0.8,0.04,65,30,1.5,985.4746076244818
10,0.8,0.04,65,30,2,980.6975430871981
10,0.8,0.04,65,35,0.5,1052.6621178538726
10,0.8,0.04,65,35,0.8,1049.0195954986573
10,0.8,0.04,65,35,1,1069.506547421142
10,0.8,0.04,65,35,1.2,1070.6369873531187
10,0.8,0.04,65,35,1.5,1072.8354850092453
10,0.8,0.04,65,35,2,1068.141329003894
10,0.8,0.04,65,40,0.5,966.3645797853192
10,0.8,0.04,65,40,0.8,968.028464567699
10,0.8,0.04,65,40,1,941.1791088181213
10,0.8,0.04,65,40,1.2,939.8021041865751
10,0.8,0.04,65,40,1.5,946.075007257024
10,0.8,0.04,65,40,2,935.2671433438294
10,0.8,0.04,70,25,0.5,1000.0
10,0.8,0.04,70,25,0.8,1000.0
10,0.8,0.04,70,25,1,1000.0
10,0.8,0.04,70,25,1.2,1000.0
10,0.8,0.04,70,25,1.5,1000.0
10,0.8,0.04,70,25,2,1000.0
10,0.8,0.04,70,30,0.5,980.6508613655617
10,0.8,0.04,70,30,0.8,980.5031912216741
10,0.8,0.04,70,30,1,984.9435150589908
10,0.8,0.04,70,30,1.2,985.0837859155115
10,0.8,0.04,70,30,1.5,985.4746076244818
10,0.8,0.04,70,30,2,980.6975430871981
10,0.8,0.04,70,35,0.5,1052.6621178538726
10,0.8,0.04,70,35,0.8,1049.0195954986573
10,0.8,0.04,70,35,1,1069.506547421142
10,0.8,0.04,70,35,1.2,1070.6369873531187
10,0.8,0.04,70,35,1.5,1072.8354850092453
10,0.8,0.04,70,35,2,1068.141329003894
10,0.8,0.04,70,40,0.5,966.3645797853192
10,0.8,0.04,70,40,0.8,968.028464567699
10,0.8,0.04,70,40,1,941.1791088181213
10,0.8,0.04,70,40,1.2,939.8021041865751
10,0.8,0.04,70,40,1.5,946.075007257024
10,0.8,0.04,70,40,2,935.2671433438294
10,0.8,0.04,75,25,0.5,1000.0
10,0.8,0.04,75,25,0.8,1000.0
10,0.8,0.04,75,25,1,1000.0
10,0.8,0.04,75,25,1.2,1000.0
10,0.8,0.04,75,25,1.5,1000.0
10,0.8,0.04,75,25,2,1000.0
10,0.8,0.04,75,30,0.5,980.6508613655617
10,0.8,0.04,75,30,0.8,980.5031912216741
10,0.8,0.04,75,30,1,984.9435150589908
10,0.8,0.04,75,30,1.2,985.0837859155115
10,0.8,0.04,75,30,1.5,985.4746076244818
10,0.8,0.04,75,30,2,980.6975430871981
10,0.8,0.04,75,35,0.5,1052.6621178538726
10,0.8,0.04,75,35,0.8,1049.0195954986573
10,0.8,0.04,75,35,1,1069.506547421142
10,0.8,0.04,75,35,1.2,1070.6369873531187
10,0.8,0.04,75,35,1.5,1072.8354850092453
10,0.8,0.04,75,35,2,1068.141329003894
10,0.8,0.04,75,40,0.5,966.3645797853192
10,0.8,0.04,75,40,0.8,968.028464567699
10,0.8,0.04,75,40,1,941.1791088181213
10,0.8,0.04,75,40,1.2,939.8021041865751
10,0.8,0.04,75,40,1.5,946.075007257024
10,0.8,0.04,75,40,2,935.2671433438294
10,0.8,0.04,80,25,0.5,1000.0
10,0.8,0.04,80,25,0.8,1000.0
10,0.8,0.04,80,25,1,1000.0
10,0.8,0.04,80,25,1.2,1000.0
10,0.8,0.04,80,25,1.5,1000.0
10,0.8,0.04,80,25,2,1000.0
10,0.8,0.04,80,30,0.5,980.6508613655617
10,0.8,0.04,80,30,0.8,980.5031912216741
10,0.8,0.04,80,30,1,984.9435150589908
10,0.8,0.04,80,30,1.2,985.0837859155115
10,0.8,0.04,80,30,1.5,985.4746076244818
10,0.8,0.04,80,30,2,980.6975430871981
10,0.8,0.04,80,35,0.5,1052.6621178538726
10,0.8,0.04,80,35,0.8,1049.0195954986573
10,0.8,0.04,80,35,1,1069.506547421142
10,0.8,0.04,80,35,1.2,1070.6369873531187
10,0.8,0.04,80,35,1.5,1072.8354850092453
10,0.8,0.04,80,35,2,1068.141329003894
10,0.8,0.04,80,40,0.5,966.3645797853192
10,0.8,0.04,80,40,0.8,968.028464567699
10,0.8,0.04,80,40,1,941.1791088181213
10,0.8,0.04,80,40,1.2,939.8021041865751
10,0.8,0.04,80,40,1.5,946.075007257024
10,0.8,0.04,80,40,2,935.2671433438294
10,0.8,0.05,60,25,0.5,1000.0
10,0.8,0.05,60,25,0.8,1000.0
10,0.8,0.05,60,25,1,1000.0
10,0.8,0.05,60,25,1.2,1000.0
10,0.8,0.05,60,25,1.5,1000.0
10,0.8,0.05,60,25,2,1000.0
10,0.8,0.05,60,30,0.5,980.6508613655617
10,0.8,0.05,60,30,0.8,980.5031912216741
10,0.8,0.05,60,30,1,984.9435150589908
10,0.8,0.05,60,30,1.2,985.0837859155115
10,0.8,0.05,60,30,1.5,985.4746076244818
10,0.8,0.05,60,30,2,980.6975430871981
10,0.8,0.05,60,35,0.5,1052.6621178538726
10,0.8,0.05,60,35,0.8,1049.0195954986573
10,0.8,0.05,60,35,1,1069.506547421142
10,0.8,0.05,60,35,1.2,1070.6369873531187
10,0.8,0.05,60,35,1.5,1072.8354850092453
10,0.8,0.05,60,35,2,1068.141329003894
10,0.8,0.05,60,40,0.5,954.4385148135248
10,0.8,0.05,60,40,0.8,957.6119386658129
10,0.8,0.05,60,40,1,965.8059166931735
10,0.8,0.05,60,40,1.2,962.9984234951887
10,0.8,0.05,60,40,1.5,959.2797372043606
10,0.8,0.05,60,40,2,960.3506835528372
10,0.8,0.05,65,25,0.5,1000.0
10,0.8,0.05,65,25,0.8,1000.0
10,0.8,0.05,65,25,1,1000.0
10,0.8,0.05,65,25,1.2,1000.0
10,0.8,0.05,65,25,1.5,1000.0
10,0.8,0.05,65,25,2,1000.0
10,0.8,0.05,65,30,0.5,980.6508613655617
10,0.8,0.05,65,30,0.8,980.5031912216741
10,0.8,0.05,65,30,1,984.9435150589908
10,0.8,0.05,65,30,1.2,985.0837859155115
10,0.8,0.05,65,30,1.5,985.4746076244818
10,0.8,0.05,65,30,2,980.6975430871981
10,0.8,0.05,65,35,0.5,1052.6621178538726
10,0.8,0.05,65,35,0.8,1049.0195954986573
10,0.8,0.05,65,35,1,1069.506547421142
10,0.8,0.05,65,35,1.2,1070.6369873531187
10,0.8,0.05,65,35,1.5,1072.8354850092453
10,0.8,0.05,65,35,2,1068.141329003894
10,0.8,0.05,65,40,0.5,954.4385148135248
10,0.8,0.05,65,40,0.8,957.6119386658129
10,0.8,0.05,65,40,1,965.8059166931735
10,0.8,0.05,65,40,1.2,962.9984234951887
10,0.8,0.05,65,40,1.5,959.2797372043606
10,0.8,0.05,65,40,2,960.3506835528372
10,0.8,0.05,70,25,0.5,1000.0
10,0.8,0.05,70,25,0.8,1000.0
10,0.8,0.05,70,25,1,1000.0
10,0.8,0.05,70,25,1.2,1000.0
10,0.8,0.05,70,25,1.5,1000.0
10,0.8,0.05,70,25,2,1000.0
10,0.8,0.05,70,30,0.5,980.6508613655617
10,0.8,0.05,70,30,0.8,980.5031912216741
10,0.8,0.05,70,30,1,984.9435150589908
10,0.8,0.05,70,30,1.2,985.0837859155115
10,0.8,0.05,70,30,1.5,985.4746076244818
10,0.8,0.05,70,30,2,980.6975430871981
10,0.8,0.05,70,35,0.5,1052.6621178538726
10,0.8,0.05,70,35,0.8,1049.0195954986573
10,0.8,0.05,70,35,1,1069.506547421142
10,0.8,0.05,70,35,1.2,1070.6369873531187
10,0.8,0.05,70,35,1.5,1072.8354850092453
10,0.8,0.05,70,35,2,1068.141329003894
10,0.8,0.05,70,40,0.5,954.4385148135248
10,0.8,0.05,70,40,0.8,957.6119386658129
10,0.8,0.05,70,40,1,965.8059166931735
10,0.8,0.05,70,40,1.2,962.9984234951887
10,0.8,0.05,70,40,1.5,959.2797372043606
10,0.8,0.05,70,40,2,960.3506835528372
10,0.8,0.05,75,25,0.5,1000.0
10,0.8,0.05,75,25,0.8,1000.0
10,0.8,0.05,75,25,1,1000.0
10,0.8,0.05,75,25,1.2,1000.0
10,0.8,0.05,75,25,1.5,1000.0
10,0.8,0.05,75,25,2,1000.0
10,0.8,0.05,75,30,0.5,980.6508613655617
10,0.8,0.05,75,30,0.8,980.5031912216741
10,0.8,0.05,75,30,1,984.9435150589908
10,0.8,0.05,75,30,1.2,985.0837859155115
10,0.8,0.05,75,30,1.5,985.4746076244818
10,0.8,0.05,75,30,2,980.6975430871981
10,0.8,0.05,75,35,0.5,1052.6621178538726
10,0.8,0.05,75,35,0.8,1049.0195954986573
10,0.8,0.05,75,35,1,1069.506547421142
10,0.8,0.05,75,35,1.2,1070.6369873531187
10,0.8,0.05,75,35,1.5,1072.8354850092453
10,0.8,0.05,75,35,2,1068.141329003894
10,0.8,0.05,75,40,0.5,954.4385148135248
10,0.8,0.05,75,40,0.8,957.6119386658129
10,0.8,0.05,75,40,1,965.8059166931735
10,0.8,0.05,75,40,1.2,962.9984234951887
10,0.8,0.05,75,40,1.5,959.2797372043606
10,0.8,0.05,75,40,2,960.3506835528372
10,0.8,0.05,80,25,0.5,1000.0
10,0.8,0.05,80,25,0.8,1000.0
10,0.8,0.05,80,25,1,1000.0
10,0.8,0.05,80,25,1.2,1000.0
10,0.8,0.05,80,25,1.5,1000.0
10,0.8,0.05,80,25,2,1000.0
10,0.8,0.05,80,30,0.5,980.6508613655617
10,0.8,0.05,80,30,0.8,980.5031912216741
10,0.8,0.05,80,30,1,984.9435150589908
10,0.8,0.05,80,30,1.2,985.0837859155115
10,0.8,0.05,80,30,1.5,985.4746076244818
10,0.8,0.05,80,30,2,980.6975430871981
10,0.8,0.05,80,35,0.5,1052.6621178538726
10,0.8,0.05,80,35,0.8,1049.0195954986573
10,0.8,0.05,80,35,1,1069.506547421142
10,0.8,0.05,80,35,1.2,1070.6369873531187
10,0.8,0.05,80,35,1.5,1072.8354850092453
10,0.8,0.05,80,35,2,1068.141329003894
10,0.8,0.05,80,40,0.5,954.4385148135248
10,0.8,0.05,80,40,0.8,957.6119386658129
10,0.8,0.05,80,40,1,965.8059166931735
10,0.8,0.05,80,40,1.2,962.9984234951887
10,0.8,0.05,80,40,1.5,959.2797372043606
10,0.8,0.05,80,40,2,960.3506835528372
10,0.8,0.06,60,25,0.5,1000.0
10,0.8,0.06,60,25,0.8,1000.0
10,0.8,0.06,60,25,1,1000.0
10,0.8,0.06,60,25,1.2,1000.0
10,0.8,0.06,60,25,1.5,1000.0
10,0.8,0.06,60,25,2,1000.0
10,0.8,0.06,60,30,0.5,980.6508613655617
10,0.8,0.06,60,30,0.8,980.5031912216741
10,0.8,0.06,60,30,1,984.9435150589908
10,0.8,0.06,60,30,1.2,985.0837859155115
10,0.8,0.06,60,30,1.5,985.4746076244818
10,0.8,0.06,60,30,2,980.6975430871981
10,0.8,0.06,60,35,0.5,1029.9179209842805
10,0.8,0.06,60,35,0.8,1030.2260651510264
10,0.8,0.06,60,35,1,1034.5808881488972
10,0.8,0.06,60,35,1.2,1033.5597423095296
10,0.8,0.06,60,35,1.5,1034.9654875411475
10,0.8,0.06,60,35,2,1027.7559382249985
10,0.8,0.06,60,40,0.5,1026.6744633063365
10,0.8,0.06,60,40,0.8,1025.8085369938185
10,0.8,0.06,60,40,1,1029.4274330706878
10,0.8,0.06,60,40,1.2,1029.0197299499105
10,0.8,0.06,60,40,1.5,1031.3854799880469
10,0.8,0.06,60,40,2,1023.0959297945176
10,0.8,0.06,65,25,0.5,1000.0
10,0.8,0.06,65,25,0.8,1000.0
10,0.8,0.06,65,25,1,1000.0
10,0.8,0.06,65,25,1.2,1000.0
10,0.8,0.06,65,25,1.5,1000.0
10,0.8,0.06,65,25,2,1000.0
10,0.8,0.06,65,30,0.5,980.6508613655617
10,0.8,0.06,65,30,0.8,980.5031912216741
10,0.8,0.06,65,30,1,984.9435150589908
10,0.8,0.06,65,30,1.2,985.0837859155115
10,0.8,0.06,65,30,1.5,985.4746076244818
10,0.8,0.06,65,30,2,980.6975430871981
10,0.8,0.06,65,35,0.5,1029.9179209842805
10,0.8,0.06,65,35,0.8,1030.2260651510264
10,0.8,0.06,65,35,1,1034.5808881488972
10,0.8,0.06,65,35,1.2,1033.5597423095296
10,0.8,0.06,65,35,1.5,1034.9654875411475
10,0.8,0.06,65,35,2,1027.7559382249985
10,0.8,0.06,65,40,0.5,1026.6744633063365
10,0.8,0.06,65,40,0.8,1025.8085369938185
10,0.8,0.06,65,40,1,1029.4274330706878
10,0.8,0.06,65,40,1.2,1029.0197299499105
